transaccion_id,comercio_id,fecha,tipo,categoria,monto,cliente_id,nombre_contrapartida
TX-COM-001-00876,COM-001,2023-04-20 14:49:00,Ingreso,Otros,13.45,CL-0029,Ana Gomez Cevallos
TX-COM-001-00771,COM-001,2023-04-20 16:25:00,Ingreso,Snacks,31.09,CL-0044,Juan Zambrano Sanchez
TX-COM-001-00698,COM-001,2023-04-20 18:21:00,Ingreso,Lácteos,11.7,CL-0049,Diego Fernandez Perez
TX-COM-001-00706,COM-001,2023-04-20 18:27:00,Egreso,Pago a Proveedor,170.57,,Arca Continental (Coca-Cola)
TX-COM-001-00190,COM-001,2023-04-21 14:26:00,Ingreso,Bebidas,19.13,CL-0047,Fernando Saltos Saltos
TX-COM-001-00752,COM-001,2023-04-21 15:38:00,Egreso,Pago a Proveedor,67.76,,Moderna Alimentos
TX-COM-001-00669,COM-001,2023-04-21 15:52:00,Ingreso,Otros,17.56,CL-0049,Diego Fernandez Perez
TX-COM-001-01147,COM-001,2023-04-21 19:56:00,Ingreso,Limpieza,40.38,CL-0019,Luis Velasco Sanchez
TX-COM-001-01983,COM-001,2023-04-21 20:01:00,Ingreso,Snacks,22.27,CL-0028,Rosa Martin Saltos
TX-COM-001-01992,COM-001,2023-04-22 14:03:00,Ingreso,Abarrotes,14.55,CL-0040,Carlos Perez Rodriguez
TX-COM-001-00466,COM-001,2023-04-22 14:52:00,Ingreso,Lácteos,16.82,CL-0019,Luis Velasco Sanchez
TX-COM-001-01049,COM-001,2023-04-22 17:40:00,Ingreso,Abarrotes,5.23,CL-0039,Fernando Mendoza Cevallos
TX-COM-001-01181,COM-001,2023-04-22 19:12:00,Egreso,Pago a Proveedor,272.46,,Helados Pingüino
TX-COM-001-00341,COM-001,2023-04-22 20:15:00,Ingreso,Snacks,43.78,CL-0006,Juan Garcia Martinez
TX-COM-001-00359,COM-001,2023-04-22 20:55:00,Ingreso,Bebidas,25.69,CL-0019,Luis Velasco Sanchez
TX-COM-001-00545,COM-001,2023-04-23 08:33:00,Ingreso,Lácteos,45.98,CL-0013,Rosa Chavez Gomez
TX-COM-001-01826,COM-001,2023-04-23 09:46:00,Ingreso,Bebidas,14.11,CL-0031,Marta Almeida Martinez
TX-COM-001-01465,COM-001,2023-04-23 11:28:00,Egreso,Pago a Proveedor,81.21,,Tonicorp
TX-COM-001-01888,COM-001,2023-04-23 18:09:00,Ingreso,Abarrotes,12.97,CL-0048,Maria Fernandez Gonzalez
TX-COM-001-01583,COM-001,2023-04-23 19:16:00,Ingreso,Otros,7.03,CL-0009,Fernando Gomez Gonzalez
TX-COM-001-00527,COM-001,2023-04-24 10:12:00,Egreso,Pago a Proveedor,212.16,,La Fabril
TX-COM-001-00339,COM-001,2023-04-24 11:08:00,Ingreso,Limpieza,37.64,CL-0039,Fernando Mendoza Cevallos
TX-COM-001-00797,COM-001,2023-04-24 20:36:00,Ingreso,Snacks,40.16,CL-0031,Marta Almeida Martinez
TX-COM-001-01717,COM-001,2023-04-25 08:14:00,Ingreso,Bebidas,18.31,CL-0019,Luis Velasco Sanchez
TX-COM-001-00237,COM-001,2023-04-25 08:20:00,Egreso,Servicios Básicos,201.99,,Empresa Eléctrica
TX-COM-001-00743,COM-001,2023-04-25 16:25:00,Ingreso,Lácteos,24.86,CL-0031,Marta Almeida Martinez
TX-COM-001-01299,COM-001,2023-04-25 18:43:00,Ingreso,Limpieza,26.84,CL-0042,Ana Rodriguez Gonzalez
TX-COM-001-00315,COM-001,2023-04-26 12:49:00,Ingreso,Bebidas,34.82,CL-0032,Ana Velasco Zambrano
TX-COM-001-00279,COM-001,2023-04-26 13:33:00,Egreso,Pago a Proveedor,90.17,,Pronaca
TX-COM-001-01660,COM-001,2023-04-26 15:25:00,Ingreso,Lácteos,21.99,CL-0012,Maria Perez Martin
TX-COM-001-00450,COM-001,2023-04-26 16:18:00,Ingreso,Limpieza,28.72,CL-0050,Camila Mendoza Lopez
TX-COM-001-01188,COM-001,2023-04-26 16:26:00,Ingreso,Limpieza,10.25,CL-0005,Camila Saltos Perez
TX-COM-001-00782,COM-001,2023-04-26 17:12:00,Ingreso,Limpieza,29.17,CL-0017,Camila Perez Velasco
TX-COM-001-01219,COM-001,2023-04-26 17:47:00,Egreso,Servicios Básicos,256.37,,Empresa Eléctrica
TX-COM-001-00102,COM-001,2023-04-26 18:09:00,Egreso,Pago a Proveedor,39.99,,Helados Pingüino
TX-COM-001-01718,COM-001,2023-04-26 18:24:00,Ingreso,Otros,41.32,CL-0008,Rosa Rodriguez Chavez
TX-COM-001-01424,COM-001,2023-04-26 19:27:00,Egreso,Pago a Proveedor,75.13,,Arca Continental (Coca-Cola)
TX-COM-001-01597,COM-001,2023-04-26 19:47:00,Ingreso,Bebidas,42.98,CL-0047,Fernando Saltos Saltos
TX-COM-001-00029,COM-001,2023-04-27 11:01:00,Ingreso,Limpieza,17.08,CL-0005,Camila Saltos Perez
TX-COM-001-00133,COM-001,2023-04-27 19:05:00,Ingreso,Abarrotes,38.26,CL-0046,Luis Fernandez Fernandez
TX-COM-001-00355,COM-001,2023-04-28 11:29:00,Ingreso,Lácteos,10.24,CL-0047,Fernando Saltos Saltos
TX-COM-001-00394,COM-001,2023-04-28 11:57:00,Egreso,Pago a Proveedor,153.14,,Snacks Frito Lay
TX-COM-001-00755,COM-001,2023-04-28 14:24:00,Ingreso,Abarrotes,10.92,CL-0033,Fernando Martin Perez
TX-COM-001-00198,COM-001,2023-04-28 16:35:00,Egreso,Servicios Básicos,119.17,,CNT
TX-COM-001-01758,COM-001,2023-04-29 11:51:00,Ingreso,Bebidas,38.67,CL-0011,Jorge Almeida Sanchez
TX-COM-001-01976,COM-001,2023-04-29 12:47:00,Ingreso,Abarrotes,19.25,CL-0010,Camila Fernandez Chavez
TX-COM-001-00924,COM-001,2023-04-29 18:01:00,Ingreso,Otros,39.21,CL-0009,Fernando Gomez Gonzalez
TX-COM-001-01321,COM-001,2023-04-29 19:03:00,Ingreso,Limpieza,29.24,CL-0036,Daniel Noboa Martinez
TX-COM-001-00739,COM-001,2023-04-30 08:42:00,Ingreso,Lácteos,20.02,CL-0030,Rosa Martin Cevallos
TX-COM-001-00882,COM-001,2023-04-30 12:51:00,Ingreso,Snacks,20.59,CL-0014,Fernando Martinez Almeida
TX-COM-001-00360,COM-001,2023-04-30 19:36:00,Ingreso,Snacks,38.85,CL-0021,Carlos Noboa Noboa
TX-COM-001-01239,COM-001,2023-05-01 14:13:00,Ingreso,Bebidas,11.49,CL-0018,Maria Velasco Chavez
TX-COM-001-00043,COM-001,2023-05-01 18:19:00,Ingreso,Bebidas,8.22,CL-0003,Paulina Gonzalez Garcia
TX-COM-001-01211,COM-001,2023-05-01 18:19:00,Ingreso,Otros,4.21,CL-0020,Patricia Mendoza Lopez
TX-COM-001-00263,COM-001,2023-05-01 20:41:00,Ingreso,Limpieza,47.52,CL-0003,Paulina Gonzalez Garcia
TX-COM-001-01133,COM-001,2023-05-02 09:02:00,Egreso,Pago a Proveedor,55.41,,Snacks Frito Lay
TX-COM-001-01939,COM-001,2023-05-02 09:57:00,Egreso,Servicios Básicos,269.89,,Empresa Eléctrica
TX-COM-001-00002,COM-001,2023-05-02 10:26:00,Ingreso,Bebidas,43.37,CL-0004,Carlos Cevallos Garcia
TX-COM-001-00455,COM-001,2023-05-02 11:51:00,Ingreso,Otros,18.18,CL-0046,Luis Fernandez Fernandez
TX-COM-001-01696,COM-001,2023-05-02 12:02:00,Ingreso,Lácteos,46.44,CL-0018,Maria Velasco Chavez
TX-COM-001-00241,COM-001,2023-05-02 12:07:00,Ingreso,Limpieza,32.31,CL-0040,Carlos Perez Rodriguez
TX-COM-001-00361,COM-001,2023-05-02 12:56:00,Ingreso,Otros,26.54,CL-0027,Rosa Noboa Gomez
TX-COM-001-01246,COM-001,2023-05-02 15:24:00,Ingreso,Limpieza,46.45,CL-0017,Camila Perez Velasco
TX-COM-001-01645,COM-001,2023-05-03 09:10:00,Ingreso,Abarrotes,37.43,CL-0036,Daniel Noboa Martinez
TX-COM-001-01500,COM-001,2023-05-03 10:17:00,Egreso,Pago a Proveedor,101.73,,Bimbo Ecuador
TX-COM-001-00125,COM-001,2023-05-03 17:24:00,Ingreso,Limpieza,3.14,CL-0048,Maria Fernandez Gonzalez
TX-COM-001-00357,COM-001,2023-05-04 11:04:00,Ingreso,Abarrotes,22.88,CL-0044,Juan Zambrano Sanchez
TX-COM-001-00293,COM-001,2023-05-04 11:37:00,Ingreso,Abarrotes,14.79,CL-0039,Fernando Mendoza Cevallos
TX-COM-001-01314,COM-001,2023-05-04 14:53:00,Ingreso,Snacks,10.35,CL-0020,Patricia Mendoza Lopez
TX-COM-001-00486,COM-001,2023-05-04 15:40:00,Ingreso,Snacks,44.55,CL-0001,Rosa Garcia Gomez
TX-COM-001-01180,COM-001,2023-05-04 16:36:00,Ingreso,Snacks,38.4,CL-0034,Valentina Rodriguez Rodriguez
TX-COM-001-00308,COM-001,2023-05-05 08:36:00,Egreso,Pago a Proveedor,73.42,,Pronaca
TX-COM-001-00321,COM-001,2023-05-05 08:42:00,Egreso,Pago a Proveedor,198.62,,Arca Continental (Coca-Cola)
TX-COM-001-00164,COM-001,2023-05-05 10:50:00,Ingreso,Abarrotes,41.66,CL-0036,Daniel Noboa Martinez
TX-COM-001-01439,COM-001,2023-05-05 10:51:00,Ingreso,Bebidas,16.27,CL-0028,Rosa Martin Saltos
TX-COM-001-00083,COM-001,2023-05-05 12:42:00,Ingreso,Limpieza,28.12,CL-0023,Marta Cevallos Zambrano
TX-COM-001-00418,COM-001,2023-05-05 13:24:00,Ingreso,Limpieza,18.89,CL-0037,Mateo Saltos Sanchez
TX-COM-001-01910,COM-001,2023-05-05 17:32:00,Ingreso,Snacks,27.62,CL-0037,Mateo Saltos Sanchez
TX-COM-001-00410,COM-001,2023-05-05 17:33:00,Ingreso,Limpieza,9.31,CL-0018,Maria Velasco Chavez
TX-COM-001-00900,COM-001,2023-05-05 17:59:00,Ingreso,Lácteos,1.67,CL-0045,Valentina Zambrano Perez
TX-COM-001-00786,COM-001,2023-05-05 20:21:00,Egreso,Pago a Proveedor,210.85,,Moderna Alimentos
TX-COM-001-00503,COM-001,2023-05-06 08:30:00,Ingreso,Bebidas,9.77,CL-0003,Paulina Gonzalez Garcia
TX-COM-001-01729,COM-001,2023-05-06 14:26:00,Ingreso,Snacks,27.15,CL-0035,Carmen Noboa Lopez
TX-COM-001-00044,COM-001,2023-05-06 15:39:00,Egreso,Pago a Proveedor,147.52,,Pronaca
TX-COM-001-00949,COM-001,2023-05-06 16:17:00,Ingreso,Snacks,41.19,CL-0014,Fernando Martinez Almeida
TX-COM-001-01103,COM-001,2023-05-07 11:20:00,Ingreso,Bebidas,44.7,CL-0038,Luis Martin Chavez
TX-COM-001-00482,COM-001,2023-05-07 12:41:00,Ingreso,Snacks,30.45,CL-0047,Fernando Saltos Saltos
TX-COM-001-01670,COM-001,2023-05-07 17:09:00,Ingreso,Bebidas,13.22,CL-0050,Camila Mendoza Lopez
TX-COM-001-00540,COM-001,2023-05-07 18:15:00,Ingreso,Otros,3.74,CL-0015,Juan Rodriguez Martinez
TX-COM-001-00051,COM-001,2023-05-07 18:17:00,Ingreso,Snacks,24.75,CL-0016,Carlos Martinez Mendoza
TX-COM-001-01968,COM-001,2023-05-08 08:04:00,Ingreso,Limpieza,9.85,CL-0003,Paulina Gonzalez Garcia
TX-COM-001-00266,COM-001,2023-05-08 09:01:00,Ingreso,Limpieza,26.37,CL-0036,Daniel Noboa Martinez
TX-COM-001-00027,COM-001,2023-05-08 12:10:00,Ingreso,Abarrotes,19.74,CL-0003,Paulina Gonzalez Garcia
TX-COM-001-00524,COM-001,2023-05-08 13:25:00,Ingreso,Otros,15.64,CL-0012,Maria Perez Martin
TX-COM-001-01572,COM-001,2023-05-08 13:28:00,Ingreso,Otros,43.62,CL-0033,Fernando Martin Perez
TX-COM-001-00505,COM-001,2023-05-08 14:58:00,Ingreso,Lácteos,41.47,CL-0037,Mateo Saltos Sanchez
TX-COM-001-01653,COM-001,2023-05-08 16:54:00,Ingreso,Abarrotes,15.21,CL-0031,Marta Almeida Martinez
TX-COM-001-01902,COM-001,2023-05-08 20:43:00,Ingreso,Limpieza,20.56,CL-0007,Diego Gomez Lopez
TX-COM-001-00085,COM-001,2023-05-09 11:07:00,Ingreso,Lácteos,6.86,CL-0035,Carmen Noboa Lopez
TX-COM-001-00940,COM-001,2023-05-09 13:44:00,Ingreso,Otros,40.03,CL-0046,Luis Fernandez Fernandez
TX-COM-001-01952,COM-001,2023-05-09 14:45:00,Ingreso,Bebidas,48.44,CL-0005,Camila Saltos Perez
TX-COM-001-00709,COM-001,2023-05-09 16:04:00,Ingreso,Bebidas,45.64,CL-0027,Rosa Noboa Gomez
TX-COM-001-01399,COM-001,2023-05-09 18:24:00,Egreso,Pago a Proveedor,79.57,,Nestlé Ecuador
TX-COM-001-01058,COM-001,2023-05-09 20:28:00,Ingreso,Limpieza,8.29,CL-0041,Valentina Noboa Perez
TX-COM-001-01304,COM-001,2023-05-10 13:16:00,Ingreso,Snacks,1.8,CL-0048,Maria Fernandez Gonzalez
TX-COM-001-01885,COM-001,2023-05-10 13:29:00,Ingreso,Lácteos,15.76,CL-0022,Valentina Saltos Chavez
TX-COM-001-01680,COM-001,2023-05-10 15:23:00,Ingreso,Abarrotes,5.75,CL-0001,Rosa Garcia Gomez
TX-COM-001-00634,COM-001,2023-05-10 15:44:00,Ingreso,Otros,34.6,CL-0001,Rosa Garcia Gomez
TX-COM-001-01419,COM-001,2023-05-10 18:35:00,Egreso,Pago a Proveedor,282.61,,Cervecería Nacional (Pilsener)
TX-COM-001-01555,COM-001,2023-05-10 19:19:00,Ingreso,Snacks,33.27,CL-0025,Mateo Rodriguez Chavez
TX-COM-001-00693,COM-001,2023-05-11 08:21:00,Ingreso,Bebidas,2.96,CL-0021,Carlos Noboa Noboa
TX-COM-001-01824,COM-001,2023-05-11 09:12:00,Ingreso,Snacks,2.13,CL-0033,Fernando Martin Perez
TX-COM-001-01044,COM-001,2023-05-11 18:37:00,Ingreso,Otros,37.71,CL-0047,Fernando Saltos Saltos
TX-COM-001-01701,COM-001,2023-05-12 08:34:00,Ingreso,Snacks,6.22,CL-0048,Maria Fernandez Gonzalez
TX-COM-001-01766,COM-001,2023-05-12 20:56:00,Ingreso,Bebidas,47.05,CL-0037,Mateo Saltos Sanchez
TX-COM-001-01639,COM-001,2023-05-13 08:43:00,Ingreso,Bebidas,33.22,CL-0010,Camila Fernandez Chavez
TX-COM-001-01587,COM-001,2023-05-13 09:18:00,Ingreso,Abarrotes,17.67,CL-0038,Luis Martin Chavez
TX-COM-001-00750,COM-001,2023-05-13 10:33:00,Egreso,Pago a Proveedor,291.39,,Snacks Frito Lay
TX-COM-001-01997,COM-001,2023-05-13 12:01:00,Ingreso,Lácteos,27.48,CL-0003,Paulina Gonzalez Garcia
TX-COM-001-01390,COM-001,2023-05-13 14:52:00,Egreso,Pago a Proveedor,76.72,,Cervecería Nacional (Pilsener)
TX-COM-001-01994,COM-001,2023-05-13 15:08:00,Ingreso,Bebidas,8.2,CL-0040,Carlos Perez Rodriguez
TX-COM-001-00614,COM-001,2023-05-13 19:51:00,Ingreso,Bebidas,47.4,CL-0022,Valentina Saltos Chavez
TX-COM-001-01903,COM-001,2023-05-14 12:38:00,Ingreso,Snacks,22.35,CL-0021,Carlos Noboa Noboa
TX-COM-001-01134,COM-001,2023-05-14 13:11:00,Ingreso,Otros,2.7,CL-0021,Carlos Noboa Noboa
TX-COM-001-01201,COM-001,2023-05-14 16:21:00,Egreso,Pago a Proveedor,173.05,,Bimbo Ecuador
TX-COM-001-01551,COM-001,2023-05-14 17:29:00,Egreso,Pago a Proveedor,91.2,,Helados Pingüino
TX-COM-001-00652,COM-001,2023-05-14 18:20:00,Ingreso,Otros,26.72,CL-0048,Maria Fernandez Gonzalez
TX-COM-001-01155,COM-001,2023-05-15 12:40:00,Egreso,Pago a Proveedor,54.77,,Moderna Alimentos
TX-COM-001-01207,COM-001,2023-05-15 15:37:00,Egreso,Pago a Proveedor,209.42,,Snacks Frito Lay
TX-COM-001-00032,COM-001,2023-05-16 08:06:00,Ingreso,Lácteos,36.7,CL-0021,Carlos Noboa Noboa
TX-COM-001-00754,COM-001,2023-05-16 10:46:00,Ingreso,Limpieza,30.23,CL-0005,Camila Saltos Perez
TX-COM-001-01804,COM-001,2023-05-16 12:53:00,Egreso,Pago a Proveedor,208.52,,Tonicorp
TX-COM-001-01277,COM-001,2023-05-16 16:20:00,Ingreso,Bebidas,16.46,CL-0032,Ana Velasco Zambrano
TX-COM-001-01724,COM-001,2023-05-16 20:58:00,Ingreso,Abarrotes,39.65,CL-0010,Camila Fernandez Chavez
TX-COM-001-00122,COM-001,2023-05-17 08:18:00,Ingreso,Snacks,29.42,CL-0043,Maria Velasco Rodriguez
TX-COM-001-00335,COM-001,2023-05-17 13:19:00,Ingreso,Snacks,1.56,CL-0042,Ana Rodriguez Gonzalez
TX-COM-001-01567,COM-001,2023-05-17 15:30:00,Ingreso,Snacks,22.04,CL-0024,Rosa Lopez Martinez
TX-COM-001-01715,COM-001,2023-05-17 18:34:00,Ingreso,Abarrotes,6.04,CL-0019,Luis Velasco Sanchez
TX-COM-001-01392,COM-001,2023-05-18 08:20:00,Ingreso,Limpieza,4.21,CL-0002,Marta Fernandez Noboa
TX-COM-001-01464,COM-001,2023-05-18 17:25:00,Ingreso,Snacks,32.84,CL-0014,Fernando Martinez Almeida
TX-COM-001-01989,COM-001,2023-05-18 18:16:00,Ingreso,Snacks,1.6,CL-0020,Patricia Mendoza Lopez
TX-COM-001-00075,COM-001,2023-05-19 17:51:00,Egreso,Servicios Básicos,155.38,,CNT
TX-COM-001-01887,COM-001,2023-05-19 18:33:00,Ingreso,Abarrotes,8.25,CL-0027,Rosa Noboa Gomez
TX-COM-001-00906,COM-001,2023-05-19 18:54:00,Egreso,Pago a Proveedor,262.0,,La Fabril
TX-COM-001-00519,COM-001,2023-05-20 11:04:00,Egreso,Pago a Proveedor,238.38,,Helados Pingüino
TX-COM-001-00834,COM-001,2023-05-20 12:41:00,Ingreso,Lácteos,21.23,CL-0005,Camila Saltos Perez
TX-COM-001-00647,COM-001,2023-05-20 14:44:00,Egreso,Servicios Básicos,138.09,,CNT
TX-COM-001-00402,COM-001,2023-05-20 20:28:00,Ingreso,Lácteos,28.1,CL-0025,Mateo Rodriguez Chavez
TX-COM-001-01634,COM-001,2023-05-21 08:06:00,Ingreso,Bebidas,19.55,CL-0007,Diego Gomez Lopez
TX-COM-001-01421,COM-001,2023-05-21 09:43:00,Ingreso,Limpieza,18.71,CL-0049,Diego Fernandez Perez
TX-COM-001-01249,COM-001,2023-05-21 09:52:00,Ingreso,Limpieza,24.08,CL-0027,Rosa Noboa Gomez
TX-COM-001-00922,COM-001,2023-05-21 10:49:00,Ingreso,Bebidas,10.05,CL-0049,Diego Fernandez Perez
TX-COM-001-01418,COM-001,2023-05-21 11:54:00,Ingreso,Otros,34.21,CL-0040,Carlos Perez Rodriguez
TX-COM-001-00052,COM-001,2023-05-21 15:04:00,Ingreso,Bebidas,14.31,CL-0021,Carlos Noboa Noboa
TX-COM-001-00796,COM-001,2023-05-21 15:11:00,Egreso,Pago a Proveedor,98.47,,Bimbo Ecuador
TX-COM-001-00741,COM-001,2023-05-21 19:16:00,Ingreso,Snacks,9.52,CL-0042,Ana Rodriguez Gonzalez
TX-COM-001-01595,COM-001,2023-05-21 19:36:00,Ingreso,Bebidas,25.26,CL-0046,Luis Fernandez Fernandez
TX-COM-001-01494,COM-001,2023-05-22 11:00:00,Egreso,Pago a Proveedor,37.91,,Moderna Alimentos
TX-COM-001-00162,COM-001,2023-05-22 11:07:00,Egreso,Pago a Proveedor,45.67,,Moderna Alimentos
TX-COM-001-01683,COM-001,2023-05-22 11:37:00,Ingreso,Abarrotes,7.39,CL-0048,Maria Fernandez Gonzalez
TX-COM-001-00848,COM-001,2023-05-22 17:07:00,Ingreso,Bebidas,1.44,CL-0003,Paulina Gonzalez Garcia
TX-COM-001-01508,COM-001,2023-05-23 10:10:00,Egreso,Pago a Proveedor,48.14,,Snacks Frito Lay
TX-COM-001-00030,COM-001,2023-05-23 13:41:00,Ingreso,Otros,49.08,CL-0035,Carmen Noboa Lopez
TX-COM-001-00000,COM-001,2023-05-23 15:15:00,Egreso,Pago a Proveedor,144.08,,Pronaca
TX-COM-001-00077,COM-001,2023-05-23 15:15:00,Ingreso,Snacks,30.91,CL-0025,Mateo Rodriguez Chavez
TX-COM-001-01179,COM-001,2023-05-23 17:22:00,Ingreso,Snacks,39.26,CL-0040,Carlos Perez Rodriguez
TX-COM-001-00463,COM-001,2023-05-23 19:59:00,Egreso,Pago a Proveedor,286.07,,Moderna Alimentos
TX-COM-001-00063,COM-001,2023-05-23 20:53:00,Ingreso,Abarrotes,24.05,CL-0048,Maria Fernandez Gonzalez
TX-COM-001-01242,COM-001,2023-05-23 20:59:00,Ingreso,Limpieza,36.07,CL-0020,Patricia Mendoza Lopez
TX-COM-001-00972,COM-001,2023-05-24 08:21:00,Egreso,Pago a Proveedor,169.6,,Nestlé Ecuador
TX-COM-001-01411,COM-001,2023-05-24 18:58:00,Ingreso,Bebidas,5.41,CL-0040,Carlos Perez Rodriguez
TX-COM-001-01987,COM-001,2023-05-24 20:43:00,Egreso,Pago a Proveedor,299.67,,Pronaca
TX-COM-001-00965,COM-001,2023-05-25 12:50:00,Ingreso,Lácteos,25.83,CL-0021,Carlos Noboa Noboa
TX-COM-001-01818,COM-001,2023-05-25 12:57:00,Ingreso,Abarrotes,25.22,CL-0024,Rosa Lopez Martinez
TX-COM-001-01166,COM-001,2023-05-25 13:49:00,Ingreso,Lácteos,46.12,CL-0011,Jorge Almeida Sanchez
TX-COM-001-00374,COM-001,2023-05-25 14:29:00,Ingreso,Lácteos,16.11,CL-0024,Rosa Lopez Martinez
TX-COM-001-01265,COM-001,2023-05-25 19:43:00,Ingreso,Bebidas,21.02,CL-0010,Camila Fernandez Chavez
TX-COM-001-01844,COM-001,2023-05-26 08:41:00,Ingreso,Snacks,49.41,CL-0030,Rosa Martin Cevallos
TX-COM-001-01845,COM-001,2023-05-26 10:53:00,Egreso,Pago a Proveedor,270.83,,Cervecería Nacional (Pilsener)
TX-COM-001-01489,COM-001,2023-05-26 11:14:00,Ingreso,Snacks,4.43,CL-0004,Carlos Cevallos Garcia
TX-COM-001-01090,COM-001,2023-05-26 11:27:00,Ingreso,Snacks,40.45,CL-0049,Diego Fernandez Perez
TX-COM-001-01208,COM-001,2023-05-26 13:03:00,Ingreso,Abarrotes,7.28,CL-0024,Rosa Lopez Martinez
TX-COM-001-00812,COM-001,2023-05-26 13:20:00,Ingreso,Limpieza,38.96,CL-0029,Ana Gomez Cevallos
TX-COM-001-00329,COM-001,2023-05-26 15:41:00,Ingreso,Limpieza,44.57,CL-0009,Fernando Gomez Gonzalez
TX-COM-001-01839,COM-001,2023-05-26 17:13:00,Ingreso,Abarrotes,28.49,CL-0046,Luis Fernandez Fernandez
TX-COM-001-00763,COM-001,2023-05-26 17:56:00,Ingreso,Lácteos,10.26,CL-0046,Luis Fernandez Fernandez
TX-COM-001-00781,COM-001,2023-05-26 19:53:00,Ingreso,Snacks,18.06,CL-0018,Maria Velasco Chavez
TX-COM-001-00777,COM-001,2023-05-27 11:02:00,Ingreso,Snacks,26.27,CL-0015,Juan Rodriguez Martinez
TX-COM-001-00268,COM-001,2023-05-27 19:58:00,Egreso,Pago a Proveedor,54.34,,Arca Continental (Coca-Cola)
TX-COM-001-00446,COM-001,2023-05-28 10:11:00,Ingreso,Limpieza,31.35,CL-0023,Marta Cevallos Zambrano
TX-COM-001-00959,COM-001,2023-05-28 14:38:00,Egreso,Pago a Proveedor,167.11,,Tesalia CBC (Pepsi)
TX-COM-001-00139,COM-001,2023-05-28 18:34:00,Ingreso,Limpieza,47.32,CL-0038,Luis Martin Chavez
TX-COM-001-00687,COM-001,2023-05-28 19:42:00,Ingreso,Limpieza,19.99,CL-0044,Juan Zambrano Sanchez
TX-COM-001-01041,COM-001,2023-05-28 20:28:00,Ingreso,Lácteos,48.13,CL-0044,Juan Zambrano Sanchez
TX-COM-001-01690,COM-001,2023-05-29 08:36:00,Ingreso,Otros,10.32,CL-0026,Andres Cevallos Gomez
TX-COM-001-01757,COM-001,2023-05-29 10:09:00,Ingreso,Abarrotes,44.37,CL-0006,Juan Garcia Martinez
TX-COM-001-00962,COM-001,2023-05-29 11:00:00,Ingreso,Limpieza,31.65,CL-0008,Rosa Rodriguez Chavez
TX-COM-001-01153,COM-001,2023-05-29 16:31:00,Ingreso,Lácteos,41.89,CL-0020,Patricia Mendoza Lopez
TX-COM-001-00285,COM-001,2023-05-29 18:19:00,Ingreso,Otros,20.9,CL-0030,Rosa Martin Cevallos
TX-COM-001-00679,COM-001,2023-05-29 18:22:00,Egreso,Pago a Proveedor,294.77,,Helados Pingüino
TX-COM-001-00891,COM-001,2023-05-29 20:25:00,Ingreso,Lácteos,5.04,CL-0037,Mateo Saltos Sanchez
TX-COM-001-00099,COM-001,2023-05-30 08:14:00,Ingreso,Lácteos,35.45,CL-0030,Rosa Martin Cevallos
TX-COM-001-00119,COM-001,2023-05-30 16:45:00,Ingreso,Limpieza,49.03,CL-0016,Carlos Martinez Mendoza
TX-COM-001-00562,COM-001,2023-05-31 08:20:00,Ingreso,Abarrotes,4.64,CL-0011,Jorge Almeida Sanchez
TX-COM-001-01011,COM-001,2023-05-31 08:23:00,Egreso,Pago a Proveedor,20.24,,Cervecería Nacional (Pilsener)
TX-COM-001-01911,COM-001,2023-05-31 08:48:00,Egreso,Pago a Proveedor,132.82,,Helados Pingüino
TX-COM-001-01509,COM-001,2023-05-31 09:34:00,Ingreso,Bebidas,4.8,CL-0049,Diego Fernandez Perez
TX-COM-001-01654,COM-001,2023-05-31 12:13:00,Ingreso,Otros,28.87,CL-0014,Fernando Martinez Almeida
TX-COM-001-00135,COM-001,2023-05-31 13:23:00,Ingreso,Bebidas,27.03,CL-0037,Mateo Saltos Sanchez
TX-COM-001-01371,COM-001,2023-05-31 15:01:00,Ingreso,Bebidas,39.41,CL-0027,Rosa Noboa Gomez
TX-COM-001-01734,COM-001,2023-05-31 15:09:00,Egreso,Pago a Proveedor,292.11,,Bimbo Ecuador
TX-COM-001-01317,COM-001,2023-05-31 17:53:00,Egreso,Pago a Proveedor,113.48,,Cervecería Nacional (Pilsener)
TX-COM-001-00936,COM-001,2023-05-31 17:58:00,Ingreso,Snacks,45.28,CL-0030,Rosa Martin Cevallos
TX-COM-001-01622,COM-001,2023-05-31 18:34:00,Ingreso,Snacks,25.03,CL-0021,Carlos Noboa Noboa
TX-COM-001-01326,COM-001,2023-05-31 19:45:00,Ingreso,Limpieza,41.82,CL-0044,Juan Zambrano Sanchez
TX-COM-001-01459,COM-001,2023-05-31 20:09:00,Ingreso,Abarrotes,31.84,CL-0018,Maria Velasco Chavez
TX-COM-001-00378,COM-001,2023-06-01 10:12:00,Ingreso,Limpieza,28.92,CL-0016,Carlos Martinez Mendoza
TX-COM-001-01528,COM-001,2023-06-01 11:09:00,Ingreso,Otros,2.86,CL-0047,Fernando Saltos Saltos
TX-COM-001-00610,COM-001,2023-06-01 12:58:00,Ingreso,Limpieza,37.1,CL-0038,Luis Martin Chavez
TX-COM-001-01112,COM-001,2023-06-01 14:48:00,Ingreso,Snacks,27.58,CL-0014,Fernando Martinez Almeida
TX-COM-001-01138,COM-001,2023-06-01 15:57:00,Ingreso,Snacks,33.68,CL-0037,Mateo Saltos Sanchez
