transaccion_id,comercio_id,fecha,tipo,categoria,monto,cliente_id,nombre_contrapartida
TX-COM-002-01360,COM-002,2025-04-04 08:02:11,Ingreso,Desayunos,3.65,CL-0036,Daniel Noboa Martinez
TX-COM-002-01359,COM-002,2025-04-04 08:43:08,Ingreso,Bebidas,1.97,CL-0014,Fernando Martinez Almeida
TX-COM-002-01355,COM-002,2025-04-04 08:47:44,Ingreso,Almuerzos,3.46,CL-0031,Marta Almeida Martinez
TX-COM-002-01358,COM-002,2025-04-04 08:52:09,Ingreso,Desayunos,2.1,CL-0045,Valentina Zambrano Perez
TX-COM-002-01352,COM-002,2025-04-04 09:07:35,Ingreso,Desayunos,2.57,CL-0016,Carlos Martinez Mendoza
TX-COM-002-01353,COM-002,2025-04-04 12:16:40,Ingreso,Almuerzos,3.81,CL-0043,Maria Velasco Rodriguez
TX-COM-002-01361,COM-002,2025-04-04 13:52:25,Ingreso,Snacks y Pastelería,1.81,CL-0030,Rosa Martin Cevallos
TX-COM-001-00471,COM-001,2025-04-04 14:38:30,Ingreso,Bebidas,12.56,CL-0038,Luis Martin Chavez
TX-COM-002-01350,COM-002,2025-04-04 14:40:36,Ingreso,Bebidas,2.08,CL-0035,Carmen Noboa Lopez
TX-COM-003-00352,COM-003,2025-04-04 15:01:20,Ingreso,Tinte y Coloración,51.84,CL-0026,Andres Cevallos Gomez
TX-COM-003-00355,COM-003,2025-04-04 15:48:38,Ingreso,Tinte y Coloración,49.68,CL-0025,Mateo Rodriguez Chavez
TX-COM-003-00353,COM-003,2025-04-04 15:49:22,Ingreso,Corte y Peinado,17.09,CL-0024,Rosa Lopez Martinez
TX-COM-002-01351,COM-002,2025-04-04 15:54:45,Ingreso,Almuerzos,5.41,CL-0026,Andres Cevallos Gomez
TX-COM-002-01354,COM-002,2025-04-04 17:23:43,Ingreso,Desayunos,2.49,CL-0030,Rosa Martin Cevallos
TX-COM-003-00351,COM-003,2025-04-04 17:26:34,Ingreso,Manicure y Pedicure,15.34,CL-0030,Rosa Martin Cevallos
TX-COM-002-07601,COM-002,2025-04-04 17:35:00,Egreso,Pago a Proveedor,121.46,,La Fabril
TX-COM-003-00350,COM-003,2025-04-04 17:40:55,Ingreso,Manicure y Pedicure,17.71,CL-0009,Fernando Gomez Gonzalez
TX-COM-001-00475,COM-001,2025-04-04 17:41:43,Ingreso,Abarrotes,29.51,CL-0042,Ana Rodriguez Gonzalez
TX-COM-001-00473,COM-001,2025-04-04 18:51:34,Ingreso,Abarrotes,43.74,CL-0039,Fernando Mendoza Cevallos
TX-COM-001-00474,COM-001,2025-04-04 19:42:42,Ingreso,Lácteos,4.87,CL-0023,Marta Cevallos Zambrano
TX-COM-003-00354,COM-003,2025-04-04 19:51:38,Ingreso,Manicure y Pedicure,8.61,CL-0041,Valentina Noboa Perez
TX-COM-003-00349,COM-003,2025-04-04 19:58:17,Ingreso,Manicure y Pedicure,21.99,CL-0043,Maria Velasco Rodriguez
TX-COM-001-00472,COM-001,2025-04-04 20:44:26,Ingreso,Bebidas,16.19,CL-0035,Carmen Noboa Lopez
TX-COM-001-00476,COM-001,2025-04-04 21:27:06,Ingreso,Bebidas,23.08,CL-0001,Rosa Garcia Gomez
TX-COM-002-01371,COM-002,2025-04-05 07:35:14,Ingreso,Desayunos,3.02,CL-0008,Rosa Rodriguez Chavez
TX-COM-002-01368,COM-002,2025-04-05 07:43:30,Ingreso,Desayunos,3.72,CL-0022,Valentina Saltos Chavez
TX-COM-002-01365,COM-002,2025-04-05 08:00:04,Ingreso,Almuerzos,4.44,CL-0028,Rosa Martin Saltos
TX-COM-002-01364,COM-002,2025-04-05 08:08:15,Ingreso,Desayunos,2.35,CL-0044,Juan Zambrano Sanchez
TX-COM-003-00364,COM-003,2025-04-05 08:08:42,Ingreso,Tinte y Coloración,50.37,CL-0016,Carlos Martinez Mendoza
TX-COM-002-07783,COM-002,2025-04-05 08:38:00,Egreso,Pago a Proveedor,22.96,,Distribuidora La Merced
TX-COM-001-00481,COM-001,2025-04-05 08:46:44,Ingreso,Bebidas,11.75,CL-0029,Ana Gomez Cevallos
TX-COM-001-00483,COM-001,2025-04-05 08:47:15,Ingreso,Lácteos,17.9,CL-0034,Valentina Rodriguez Rodriguez
TX-COM-002-01369,COM-002,2025-04-05 09:17:44,Ingreso,Bebidas,2.26,CL-0022,Valentina Saltos Chavez
TX-COM-002-01372,COM-002,2025-04-05 09:18:15,Ingreso,Almuerzos,4.79,CL-0014,Fernando Martinez Almeida
TX-COM-003-00365,COM-003,2025-04-05 09:52:44,Ingreso,Corte y Peinado,14.18,CL-0031,Marta Almeida Martinez
TX-COM-003-00356,COM-003,2025-04-05 10:04:46,Ingreso,Tinte y Coloración,51.29,CL-0033,Fernando Martin Perez
TX-COM-002-07655,COM-002,2025-04-05 10:15:00,Egreso,Pago a Proveedor,115.49,,Moderna Alimentos
TX-COM-001-00479,COM-001,2025-04-05 10:58:05,Ingreso,Varios,26.72,CL-0008,Rosa Rodriguez Chavez
TX-COM-002-01374,COM-002,2025-04-05 11:29:13,Ingreso,Almuerzos,3.32,CL-0014,Fernando Martinez Almeida
TX-COM-002-01367,COM-002,2025-04-05 12:04:38,Ingreso,Almuerzos,5.4,CL-0038,Luis Martin Chavez
TX-COM-002-01362,COM-002,2025-04-05 12:16:10,Ingreso,Almuerzos,5.15,CL-0029,Ana Gomez Cevallos
TX-COM-001-00480,COM-001,2025-04-05 12:21:29,Ingreso,Snacks,11.22,CL-0014,Fernando Martinez Almeida
TX-COM-002-01376,COM-002,2025-04-05 12:59:51,Ingreso,Desayunos,2.25,CL-0029,Ana Gomez Cevallos
TX-COM-002-01366,COM-002,2025-04-05 13:33:17,Ingreso,Desayunos,2.07,CL-0019,Luis Velasco Sanchez
TX-COM-002-01373,COM-002,2025-04-05 13:40:46,Ingreso,Desayunos,1.96,CL-0050,Camila Mendoza Lopez
TX-COM-002-01375,COM-002,2025-04-05 13:44:02,Ingreso,Snacks y Pastelería,2.04,CL-0026,Andres Cevallos Gomez
TX-COM-002-01363,COM-002,2025-04-05 14:10:14,Ingreso,Desayunos,2.09,CL-0047,Fernando Saltos Saltos
TX-COM-002-01370,COM-002,2025-04-05 14:28:20,Ingreso,Almuerzos,3.97,CL-0028,Rosa Martin Saltos
TX-COM-003-00361,COM-003,2025-04-05 15:00:21,Ingreso,Tratamientos Capilares,49.55,CL-0018,Maria Velasco Chavez
TX-COM-003-00357,COM-003,2025-04-05 15:00:52,Ingreso,Tinte y Coloración,34.41,CL-0006,Juan Garcia Martinez
TX-COM-003-00358,COM-003,2025-04-05 16:41:07,Ingreso,Tratamientos Capilares,46.47,CL-0023,Marta Cevallos Zambrano
TX-COM-003-00363,COM-003,2025-04-05 16:56:19,Ingreso,Tratamientos Capilares,43.26,CL-0046,Luis Fernandez Fernandez
TX-COM-001-00484,COM-001,2025-04-05 17:29:14,Ingreso,Abarrotes,11.41,CL-0026,Andres Cevallos Gomez
TX-COM-001-00478,COM-001,2025-04-05 17:32:09,Ingreso,Bebidas,23.63,CL-0023,Marta Cevallos Zambrano
TX-COM-003-00359,COM-003,2025-04-05 18:11:03,Ingreso,Manicure y Pedicure,10.36,CL-0025,Mateo Rodriguez Chavez
TX-COM-001-00477,COM-001,2025-04-05 18:14:28,Ingreso,Lácteos,15.28,CL-0024,Rosa Lopez Martinez
TX-COM-001-00485,COM-001,2025-04-05 18:25:01,Ingreso,Lácteos,7.1,CL-0048,Maria Fernandez Gonzalez
TX-COM-003-00367,COM-003,2025-04-05 18:51:12,Ingreso,Corte y Peinado,7.35,CL-0020,Patricia Mendoza Lopez
TX-COM-003-00362,COM-003,2025-04-05 18:56:35,Ingreso,Corte y Peinado,14.93,CL-0009,Fernando Gomez Gonzalez
TX-COM-001-00482,COM-001,2025-04-05 19:07:01,Ingreso,Bebidas,10.41,CL-0022,Valentina Saltos Chavez
TX-COM-003-00366,COM-003,2025-04-05 19:23:39,Ingreso,Manicure y Pedicure,9.76,CL-0009,Fernando Gomez Gonzalez
TX-COM-003-00360,COM-003,2025-04-05 19:49:06,Ingreso,Corte y Peinado,13.31,CL-0026,Andres Cevallos Gomez
TX-COM-002-01382,COM-002,2025-04-06 06:59:27,Ingreso,Almuerzos,4.42,CL-0011,Jorge Almeida Sanchez
TX-COM-002-01377,COM-002,2025-04-06 07:39:20,Ingreso,Almuerzos,3.95,CL-0011,Jorge Almeida Sanchez
TX-COM-002-01380,COM-002,2025-04-06 07:41:55,Ingreso,Almuerzos,4.24,CL-0028,Rosa Martin Saltos
TX-COM-002-01378,COM-002,2025-04-06 08:18:05,Ingreso,Desayunos,3.49,CL-0047,Fernando Saltos Saltos
TX-COM-001-00490,COM-001,2025-04-06 08:22:54,Ingreso,Bebidas,12.99,CL-0030,Rosa Martin Cevallos
TX-COM-002-01385,COM-002,2025-04-06 08:28:17,Ingreso,Snacks y Pastelería,2.82,CL-0021,Carlos Noboa Noboa
TX-COM-002-01386,COM-002,2025-04-06 08:33:59,Ingreso,Desayunos,3.11,CL-0014,Fernando Martinez Almeida
TX-COM-001-00488,COM-001,2025-04-06 09:20:12,Ingreso,Abarrotes,39.88,CL-0030,Rosa Martin Cevallos
TX-COM-001-00492,COM-001,2025-04-06 11:15:19,Ingreso,Lácteos,17.79,CL-0008,Rosa Rodriguez Chavez
TX-COM-001-03157,COM-001,2025-04-06 12:26:00,Egreso,Pago a Proveedor,117.82,,La Fabril
TX-COM-002-01381,COM-002,2025-04-06 12:27:29,Ingreso,Desayunos,3.4,CL-0027,Rosa Noboa Gomez
TX-COM-003-00369,COM-003,2025-04-06 12:56:05,Ingreso,Tratamientos Capilares,48.65,CL-0029,Ana Gomez Cevallos
TX-COM-002-01383,COM-002,2025-04-06 13:12:51,Ingreso,Almuerzos,3.1,CL-0033,Fernando Martin Perez
TX-COM-002-01379,COM-002,2025-04-06 13:19:46,Ingreso,Bebidas,1.87,CL-0004,Carlos Cevallos Garcia
TX-COM-002-01384,COM-002,2025-04-06 13:51:25,Ingreso,Desayunos,2.39,CL-0017,Camila Perez Velasco
TX-COM-001-00489,COM-001,2025-04-06 15:40:20,Ingreso,Abarrotes,31.83,CL-0039,Fernando Mendoza Cevallos
TX-COM-003-00371,COM-003,2025-04-06 17:04:50,Ingreso,Manicure y Pedicure,13.53,CL-0005,Camila Saltos Perez
TX-COM-001-00486,COM-001,2025-04-06 17:24:00,Ingreso,Lácteos,7.34,CL-0046,Luis Fernandez Fernandez
TX-COM-003-00370,COM-003,2025-04-06 17:41:41,Ingreso,Corte y Peinado,17.29,CL-0018,Maria Velasco Chavez
TX-COM-003-00368,COM-003,2025-04-06 18:03:20,Ingreso,Tinte y Coloración,49.73,CL-0027,Rosa Noboa Gomez
TX-COM-001-00491,COM-001,2025-04-06 18:19:58,Ingreso,Lácteos,20.9,CL-0040,Carlos Perez Rodriguez
TX-COM-003-00372,COM-003,2025-04-06 18:29:55,Ingreso,Tinte y Coloración,43.52,CL-0002,Marta Fernandez Noboa
TX-COM-001-00487,COM-001,2025-04-06 18:50:04,Ingreso,Abarrotes,16.13,CL-0037,Mateo Saltos Sanchez
TX-COM-001-00496,COM-001,2025-04-07 06:08:12,Ingreso,Abarrotes,19.36,CL-0025,Mateo Rodriguez Chavez
TX-COM-002-01402,COM-002,2025-04-07 07:33:03,Ingreso,Desayunos,3.62,CL-0025,Mateo Rodriguez Chavez
TX-COM-002-01395,COM-002,2025-04-07 08:01:00,Ingreso,Almuerzos,5.33,CL-0045,Valentina Zambrano Perez
TX-COM-001-00493,COM-001,2025-04-07 08:24:27,Ingreso,Bebidas,13.71,CL-0012,Maria Perez Martin
TX-COM-002-07784,COM-002,2025-04-07 08:26:00,Egreso,Pago a Proveedor,22.01,,Distribuidora La Merced
TX-COM-002-01391,COM-002,2025-04-07 08:26:49,Ingreso,Bebidas,1.91,CL-0028,Rosa Martin Saltos
TX-COM-001-00498,COM-001,2025-04-07 08:36:01,Ingreso,Lácteos,12.76,CL-0049,Diego Fernandez Perez
TX-COM-002-01403,COM-002,2025-04-07 08:46:16,Ingreso,Desayunos,3.97,CL-0037,Mateo Saltos Sanchez
TX-COM-001-02854,COM-001,2025-04-07 09:09:00,Egreso,Pago a Proveedor,171.94,,Arca Continental (Coca-Cola)
TX-COM-001-00495,COM-001,2025-04-07 09:53:28,Ingreso,Abarrotes,16.55,CL-0040,Carlos Perez Rodriguez
TX-COM-002-01390,COM-002,2025-04-07 09:55:18,Ingreso,Desayunos,2.29,CL-0039,Fernando Mendoza Cevallos
TX-COM-002-01396,COM-002,2025-04-07 11:44:58,Ingreso,Almuerzos,4.71,CL-0011,Jorge Almeida Sanchez
TX-COM-002-01389,COM-002,2025-04-07 12:02:37,Ingreso,Almuerzos,5.28,CL-0048,Maria Fernandez Gonzalez
TX-COM-002-01401,COM-002,2025-04-07 12:03:21,Ingreso,Desayunos,3.11,CL-0043,Maria Velasco Rodriguez
TX-COM-002-01387,COM-002,2025-04-07 12:31:47,Ingreso,Platos Especiales,9.89,CL-0037,Mateo Saltos Sanchez
TX-COM-002-01397,COM-002,2025-04-07 12:33:45,Ingreso,Almuerzos,3.48,CL-0020,Patricia Mendoza Lopez
TX-COM-002-01404,COM-002,2025-04-07 12:36:38,Ingreso,Desayunos,2.5,CL-0035,Carmen Noboa Lopez
TX-COM-002-01400,COM-002,2025-04-07 12:58:08,Ingreso,Bebidas,2.11,CL-0014,Fernando Martinez Almeida
TX-COM-002-01392,COM-002,2025-04-07 13:37:16,Ingreso,Almuerzos,3.32,CL-0025,Mateo Rodriguez Chavez
TX-COM-002-01393,COM-002,2025-04-07 13:37:45,Ingreso,Almuerzos,3.25,CL-0035,Carmen Noboa Lopez
TX-COM-002-01388,COM-002,2025-04-07 13:38:50,Ingreso,Bebidas,1.99,CL-0005,Camila Saltos Perez
TX-COM-002-01399,COM-002,2025-04-07 13:44:31,Ingreso,Almuerzos,4.79,CL-0005,Camila Saltos Perez
TX-COM-002-01398,COM-002,2025-04-07 13:59:40,Ingreso,Snacks y Pastelería,1.75,CL-0011,Jorge Almeida Sanchez
TX-COM-002-01394,COM-002,2025-04-07 14:06:21,Ingreso,Bebidas,0.88,CL-0040,Carlos Perez Rodriguez
TX-COM-001-00497,COM-001,2025-04-07 15:43:31,Ingreso,Varios,27.74,CL-0027,Rosa Noboa Gomez
TX-COM-001-00494,COM-001,2025-04-07 20:59:11,Ingreso,Bebidas,17.05,CL-0036,Daniel Noboa Martinez
TX-COM-002-01409,COM-002,2025-04-08 07:25:08,Ingreso,Desayunos,1.85,CL-0001,Rosa Garcia Gomez
TX-COM-002-01408,COM-002,2025-04-08 07:53:34,Ingreso,Almuerzos,3.99,CL-0004,Carlos Cevallos Garcia
TX-COM-002-01415,COM-002,2025-04-08 08:03:22,Ingreso,Bebidas,2.25,CL-0005,Camila Saltos Perez
TX-COM-002-01427,COM-002,2025-04-08 08:09:35,Ingreso,Snacks y Pastelería,1.34,CL-0018,Maria Velasco Chavez
TX-COM-002-01422,COM-002,2025-04-08 08:13:32,Ingreso,Almuerzos,5.34,CL-0042,Ana Rodriguez Gonzalez
TX-COM-002-01431,COM-002,2025-04-08 08:16:43,Ingreso,Desayunos,3.1,CL-0002,Marta Fernandez Noboa
TX-COM-002-01413,COM-002,2025-04-08 08:30:27,Ingreso,Almuerzos,5.48,CL-0018,Maria Velasco Chavez
TX-COM-002-01424,COM-002,2025-04-08 08:38:49,Ingreso,Desayunos,3.34,CL-0018,Maria Velasco Chavez
TX-COM-002-01433,COM-002,2025-04-08 08:39:16,Ingreso,Desayunos,2.58,CL-0018,Maria Velasco Chavez
TX-COM-002-01429,COM-002,2025-04-08 08:48:49,Ingreso,Almuerzos,3.11,CL-0025,Mateo Rodriguez Chavez
TX-COM-002-01416,COM-002,2025-04-08 09:09:11,Ingreso,Desayunos,2.38,CL-0017,Camila Perez Velasco
TX-COM-001-00499,COM-001,2025-04-08 09:18:10,Ingreso,Abarrotes,6.31,CL-0050,Camila Mendoza Lopez
TX-COM-002-01405,COM-002,2025-04-08 09:27:43,Ingreso,Almuerzos,4.88,CL-0029,Ana Gomez Cevallos
TX-COM-002-01411,COM-002,2025-04-08 09:42:59,Ingreso,Desayunos,3.88,CL-0034,Valentina Rodriguez Rodriguez
TX-COM-001-03103,COM-001,2025-04-08 09:50:00,Egreso,Pago a Proveedor,144.97,,Bimbo Ecuador
TX-COM-001-00503,COM-001,2025-04-08 10:02:28,Ingreso,Snacks,11.52,CL-0017,Camila Perez Velasco
TX-COM-002-01421,COM-002,2025-04-08 10:02:56,Ingreso,Desayunos,3.9,CL-0040,Carlos Perez Rodriguez
TX-COM-001-03222,COM-001,2025-04-08 11:39:00,Egreso,Servicios Básicos,75.32,,Empresa Eléctrica
TX-COM-002-01425,COM-002,2025-04-08 12:00:37,Ingreso,Bebidas,1.12,CL-0050,Camila Mendoza Lopez
TX-COM-002-01420,COM-002,2025-04-08 12:02:46,Ingreso,Almuerzos,3.8,CL-0005,Camila Saltos Perez
TX-COM-002-01414,COM-002,2025-04-08 12:21:33,Ingreso,Almuerzos,3.13,CL-0027,Rosa Noboa Gomez
TX-COM-001-02919,COM-001,2025-04-08 12:24:00,Egreso,Pago a Proveedor,157.76,,Tonicorp
TX-COM-002-01428,COM-002,2025-04-08 12:33:00,Ingreso,Almuerzos,3.91,CL-0020,Patricia Mendoza Lopez
TX-COM-002-01432,COM-002,2025-04-08 12:35:02,Ingreso,Snacks y Pastelería,2.46,CL-0009,Fernando Gomez Gonzalez
TX-COM-002-01426,COM-002,2025-04-08 12:38:31,Ingreso,Desayunos,1.67,CL-0037,Mateo Saltos Sanchez
TX-COM-003-00373,COM-003,2025-04-08 13:01:43,Ingreso,Tinte y Coloración,62.89,CL-0021,Carlos Noboa Noboa
TX-COM-002-01406,COM-002,2025-04-08 13:12:56,Ingreso,Desayunos,2.92,CL-0044,Juan Zambrano Sanchez
TX-COM-002-01423,COM-002,2025-04-08 13:21:46,Ingreso,Desayunos,1.93,CL-0004,Carlos Cevallos Garcia
TX-COM-002-01412,COM-002,2025-04-08 13:22:56,Ingreso,Snacks y Pastelería,1.81,CL-0032,Ana Velasco Zambrano
TX-COM-002-01417,COM-002,2025-04-08 13:37:39,Ingreso,Snacks y Pastelería,1.65,CL-0031,Marta Almeida Martinez
TX-COM-002-01434,COM-002,2025-04-08 13:51:14,Ingreso,Almuerzos,5.18,CL-0006,Juan Garcia Martinez
TX-COM-002-01418,COM-002,2025-04-08 13:53:12,Ingreso,Snacks y Pastelería,1.01,CL-0013,Rosa Chavez Gomez
TX-COM-002-01407,COM-002,2025-04-08 13:54:58,Ingreso,Desayunos,3.93,CL-0029,Ana Gomez Cevallos
TX-COM-001-00504,COM-001,2025-04-08 14:07:49,Ingreso,Bebidas,24.87,CL-0016,Carlos Martinez Mendoza
TX-COM-002-01410,COM-002,2025-04-08 14:46:28,Ingreso,Almuerzos,3.81,CL-0044,Juan Zambrano Sanchez
TX-COM-002-07884,COM-002,2025-04-08 14:55:00,Egreso,Servicios Básicos,64.46,,Empresa Eléctrica
TX-COM-001-00501,COM-001,2025-04-08 16:23:34,Ingreso,Lácteos,8.89,CL-0049,Diego Fernandez Perez
TX-COM-001-00502,COM-001,2025-04-08 16:27:06,Ingreso,Abarrotes,33.76,CL-0048,Maria Fernandez Gonzalez
TX-COM-002-01435,COM-002,2025-04-08 18:08:21,Ingreso,Almuerzos,4.33,CL-0034,Valentina Rodriguez Rodriguez
TX-COM-001-00505,COM-001,2025-04-08 18:55:45,Ingreso,Abarrotes,34.5,CL-0040,Carlos Perez Rodriguez
TX-COM-002-01430,COM-002,2025-04-08 19:00:36,Ingreso,Bebidas,1.61,CL-0021,Carlos Noboa Noboa
TX-COM-001-00500,COM-001,2025-04-08 19:35:32,Ingreso,Bebidas,22.79,CL-0008,Rosa Rodriguez Chavez
TX-COM-002-01419,COM-002,2025-04-08 20:01:32,Ingreso,Desayunos,3.78,CL-0050,Camila Mendoza Lopez
TX-COM-002-01440,COM-002,2025-04-09 06:33:48,Ingreso,Desayunos,1.9,CL-0047,Fernando Saltos Saltos
TX-COM-002-01436,COM-002,2025-04-09 07:12:54,Ingreso,Almuerzos,5.1,CL-0020,Patricia Mendoza Lopez
TX-COM-002-01442,COM-002,2025-04-09 08:36:26,Ingreso,Desayunos,3.51,CL-0011,Jorge Almeida Sanchez
TX-COM-002-01447,COM-002,2025-04-09 08:41:58,Ingreso,Desayunos,3.61,CL-0044,Juan Zambrano Sanchez
TX-COM-002-01449,COM-002,2025-04-09 08:49:09,Ingreso,Almuerzos,4.35,CL-0025,Mateo Rodriguez Chavez
TX-COM-002-01443,COM-002,2025-04-09 08:57:27,Ingreso,Almuerzos,4.92,CL-0002,Marta Fernandez Noboa
TX-COM-001-00506,COM-001,2025-04-09 09:03:36,Ingreso,Abarrotes,13.26,CL-0023,Marta Cevallos Zambrano
TX-COM-001-00507,COM-001,2025-04-09 09:45:18,Ingreso,Bebidas,18.71,CL-0019,Luis Velasco Sanchez
TX-COM-002-07513,COM-002,2025-04-09 09:57:00,Egreso,Pago a Proveedor,85.0,,Pronaca
TX-COM-001-00510,COM-001,2025-04-09 10:45:20,Ingreso,Abarrotes,39.64,CL-0016,Carlos Martinez Mendoza
TX-COM-003-00374,COM-003,2025-04-09 11:06:09,Ingreso,Tratamientos Capilares,23.28,CL-0023,Marta Cevallos Zambrano
TX-COM-002-01438,COM-002,2025-04-09 11:39:23,Ingreso,Desayunos,2.83,CL-0008,Rosa Rodriguez Chavez
TX-COM-002-01446,COM-002,2025-04-09 11:44:00,Ingreso,Almuerzos,5.12,CL-0025,Mateo Rodriguez Chavez
TX-COM-002-01450,COM-002,2025-04-09 12:26:39,Ingreso,Bebidas,2.19,CL-0036,Daniel Noboa Martinez
TX-COM-002-01437,COM-002,2025-04-09 12:28:42,Ingreso,Almuerzos,3.57,CL-0030,Rosa Martin Cevallos
TX-COM-002-01444,COM-002,2025-04-09 12:45:39,Ingreso,Bebidas,1.38,CL-0049,Diego Fernandez Perez
TX-COM-001-02801,COM-001,2025-04-09 13:03:00,Egreso,Pago a Proveedor,275.83,,Cervecería Nacional (Pilsener)
TX-COM-001-00509,COM-001,2025-04-09 13:03:17,Ingreso,Abarrotes,35.0,CL-0042,Ana Rodriguez Gonzalez
TX-COM-002-01445,COM-002,2025-04-09 13:18:59,Ingreso,Almuerzos,4.15,CL-0034,Valentina Rodriguez Rodriguez
TX-COM-002-01441,COM-002,2025-04-09 13:33:55,Ingreso,Almuerzos,4.52,CL-0026,Andres Cevallos Gomez
TX-COM-003-00376,COM-003,2025-04-09 13:41:54,Ingreso,Corte y Peinado,15.7,CL-0002,Marta Fernandez Noboa
TX-COM-002-01448,COM-002,2025-04-09 13:59:57,Ingreso,Almuerzos,3.23,CL-0049,Diego Fernandez Perez
TX-COM-003-02257,COM-003,2025-04-09 14:15:00,Egreso,Servicios Básicos,105.54,,Empresa Eléctrica
TX-COM-001-03018,COM-001,2025-04-09 14:37:00,Egreso,Pago a Proveedor,285.34,,Nestlé Ecuador
TX-COM-002-01439,COM-002,2025-04-09 14:47:17,Ingreso,Desayunos,1.67,CL-0044,Juan Zambrano Sanchez
TX-COM-001-03061,COM-001,2025-04-09 15:14:00,Egreso,Pago a Proveedor,145.2,,Moderna Alimentos
TX-COM-001-00508,COM-001,2025-04-09 16:57:43,Ingreso,Lácteos,23.95,CL-0007,Diego Gomez Lopez
TX-COM-003-00375,COM-003,2025-04-09 19:36:37,Ingreso,Corte y Peinado,10.76,CL-0032,Ana Velasco Zambrano
TX-COM-002-01460,COM-002,2025-04-10 07:31:38,Ingreso,Desayunos,2.38,CL-0004,Carlos Cevallos Garcia
TX-COM-002-01465,COM-002,2025-04-10 07:40:50,Ingreso,Almuerzos,3.27,CL-0043,Maria Velasco Rodriguez
TX-COM-002-01458,COM-002,2025-04-10 07:52:56,Ingreso,Almuerzos,4.48,CL-0035,Carmen Noboa Lopez
TX-COM-002-01463,COM-002,2025-04-10 08:01:55,Ingreso,Desayunos,2.61,CL-0010,Camila Fernandez Chavez
TX-COM-002-01451,COM-002,2025-04-10 08:46:09,Ingreso,Desayunos,1.88,CL-0015,Juan Rodriguez Martinez
TX-COM-001-00512,COM-001,2025-04-10 08:50:56,Ingreso,Lácteos,11.25,CL-0050,Camila Mendoza Lopez
TX-COM-003-00377,COM-003,2025-04-10 08:57:54,Ingreso,Manicure y Pedicure,11.9,CL-0027,Rosa Noboa Gomez
TX-COM-002-01466,COM-002,2025-04-10 09:05:35,Ingreso,Desayunos,3.08,CL-0035,Carmen Noboa Lopez
TX-COM-002-07868,COM-002,2025-04-10 09:13:00,Egreso,Servicios Básicos,47.39,,CNT
TX-COM-002-01464,COM-002,2025-04-10 10:09:15,Ingreso,Platos Especiales,9.8,CL-0038,Luis Martin Chavez
TX-COM-001-00513,COM-001,2025-04-10 10:59:56,Ingreso,Abarrotes,25.62,CL-0024,Rosa Lopez Martinez
TX-COM-001-03206,COM-001,2025-04-10 11:04:00,Egreso,Servicios Básicos,98.35,,CNT
TX-COM-001-02964,COM-001,2025-04-10 11:34:00,Egreso,Pago a Proveedor,108.18,,Snacks Frito Lay
TX-COM-003-00378,COM-003,2025-04-10 11:35:53,Ingreso,Corte y Peinado,16.51,CL-0044,Juan Zambrano Sanchez
TX-COM-002-01455,COM-002,2025-04-10 12:28:03,Ingreso,Snacks y Pastelería,2.79,CL-0043,Maria Velasco Rodriguez
TX-COM-002-01456,COM-002,2025-04-10 12:28:37,Ingreso,Snacks y Pastelería,1.7,CL-0021,Carlos Noboa Noboa
TX-COM-002-01452,COM-002,2025-04-10 12:37:01,Ingreso,Desayunos,1.8,CL-0010,Camila Fernandez Chavez
TX-COM-002-01461,COM-002,2025-04-10 12:38:48,Ingreso,Desayunos,2.26,CL-0046,Luis Fernandez Fernandez
TX-COM-002-01462,COM-002,2025-04-10 13:13:32,Ingreso,Desayunos,1.92,CL-0017,Camila Perez Velasco
TX-COM-002-01457,COM-002,2025-04-10 13:26:31,Ingreso,Bebidas,0.87,CL-0021,Carlos Noboa Noboa
TX-COM-002-07656,COM-002,2025-04-10 13:36:00,Egreso,Pago a Proveedor,153.78,,Moderna Alimentos
TX-COM-002-01453,COM-002,2025-04-10 13:36:03,Ingreso,Snacks y Pastelería,1.57,CL-0003,Paulina Gonzalez Garcia
TX-COM-002-01459,COM-002,2025-04-10 13:47:13,Ingreso,Desayunos,3.21,CL-0030,Rosa Martin Cevallos
TX-COM-003-00380,COM-003,2025-04-10 14:21:57,Ingreso,Tratamientos Capilares,25.68,CL-0015,Juan Rodriguez Martinez
TX-COM-002-07724,COM-002,2025-04-10 14:34:00,Egreso,Pago a Proveedor,28.69,,Tonicorp
TX-COM-001-00511,COM-001,2025-04-10 15:36:40,Ingreso,Snacks,10.47,CL-0018,Maria Velasco Chavez
TX-COM-003-00379,COM-003,2025-04-10 16:12:26,Ingreso,Tinte y Coloración,34.55,CL-0036,Daniel Noboa Martinez
TX-COM-003-02203,COM-003,2025-04-10 16:28:00,Egreso,Pago a Proveedor,178.32,,L'Oréal Professional Ecuador
TX-COM-003-00381,COM-003,2025-04-10 17:49:29,Ingreso,Manicure y Pedicure,11.94,CL-0009,Fernando Gomez Gonzalez
TX-COM-001-00514,COM-001,2025-04-10 17:55:49,Ingreso,Bebidas,15.67,CL-0047,Fernando Saltos Saltos
TX-COM-002-01454,COM-002,2025-04-10 18:20:52,Ingreso,Bebidas,2.14,CL-0018,Maria Velasco Chavez
TX-COM-001-00515,COM-001,2025-04-10 18:44:22,Ingreso,Abarrotes,43.89,CL-0005,Camila Saltos Perez
